회사ID,연매출액,년도,월,월별_연금보험료,월별_직원수
266016,807045,2016,7,861620,6
232214,28389197,2016,11,11151020,40
381344,166505014,2018,5,38458680,139
291544,417706,2016,3,270620,3
275468,1001542,2016,8,764980,4
147630,3359650,2017,3,7407140,22
476185,1933109,2018,5,1180700,11
314078,5088130,2018,12,2426980,11
250016,1861084,2018,8,1729060,9
123082,6765218,2016,8,4406860,29
250300,7444345,2016,8,1381940,5
172547,696245,2016,9,1251060,6
49311,600026,2018,1,2046760,6
367090,2412164,2016,12,700800,4
446882,4161701,2016,9,3804140,15
2360,7510794,2018,2,19069600,68
411514,47006,2017,12,1706380,8
341097,3959091,2016,12,676080,3
228990,1085666,2018,10,1906280,9
440967,5538429,2017,4,6072940,56
309672,876006,2016,1,3426880,15
180457,1924091,2015,12,1843100,7
393078,253661,2018,5,231000,4
60154,50805868,2018,5,1923300,5
109592,17452058,2018,5,693000,3
458851,230593,2016,10,936000,7
412545,3620701,2016,9,1360940,7
173916,3801046,2019,12,1016260,4
124281,169819,2018,9,387960,6
186362,2579525,2018,3,2392240,9
473321,1348051,2016,8,3515440,26
392010,2705687,2016,1,358740,3
329222,5240197,2018,1,1139940,6
126606,1035707054,2018,2,347857380,952
308586,4249847,2017,3,2526720,14
150299,8390671,2018,7,4712860,23
125312,294163,2016,4,1000680,7
360853,1072073,2017,3,814040,4
445992,1321757,2016,1,2577400,13
249768,3118286,2016,9,1701520,10
149576,8776774,2015,11,3948900,26
392222,1394163,2016,6,495620,3
186886,33522,2016,11,2445820,9
233895,50039609,2016,9,6066720,20
51866,547411,2018,6,1318220,7
67140,416652,2018,10,716300,6
297197,7908902,2017,11,4290520,32
192160,1602358,2018,3,1922160,8
123882,289034,2016,1,752560,5
244424,5368002,2016,1,963000,4
332494,22617937,2017,1,1618540,8
337323,2887697,2019,7,1644720,6
133951,73663048,2015,11,15076560,61
288613,13977097,2017,6,795600,3
221206,1079869,2016,11,996460,4
310550,4777274,2015,12,2461760,15
236391,32310408,2018,1,3456440,11
295805,114621008,2015,11,24293200,84
146663,5227428,2018,1,6193740,23
301480,6037650,2016,8,3814440,14
132219,25679540,2016,5,23996040,86
332210,5200398,2016,9,1157820,6
254818,2197367,2015,11,2099380,7
341602,9507778,2018,10,1707740,6
508246,5569623,2016,7,1974220,10
368515,6807822,2018,8,641420,4
301484,102949825,2016,4,5388920,26
274108,4001717,2016,7,1252340,5
410366,5974941,2015,12,1501440,7
390443,9167251,2017,3,1445120,5
252611,311263,2016,5,1710880,9
444064,5698698,2016,11,3860360,22
433492,152354246,2016,6,803420,4
175527,1391429,2018,11,2349620,11
443207,464841,2016,5,5615320,23
297175,33295865,2016,3,7181160,22
445254,1920178,2017,6,3239800,15
420046,396063681,2016,6,102228820,351
234427,1823429,2017,12,2348620,14
179050,2891655,2016,6,2296380,10
321244,782722,2018,4,1193920,9
395884,2817623,2018,11,4143700,25
406593,806320,2018,3,4080420,29
134428,20842109,2018,6,14722200,51
387953,5517480,2016,2,2885660,8
166244,6331751,2018,5,3967160,13
130386,115411030,2018,2,29089300,105
305317,21307496,2016,7,5784000,18
201460,1036644,2017,4,1583080,6
124388,262604,2016,8,414800,4
481665,230785,2017,6,778020,6
315461,52286275,2018,7,2804800,12
450562,494527,2018,5,1960280,11
412887,324831,2016,7,1239100,7
414905,277165,2015,12,1151620,5
431973,1030694,2016,9,771740,5
93267,445508,2018,11,1724740,8
306049,33059515,2016,5,4772500,17
241762,1903329,2017,3,3173840,13
140003,6226285,2018,11,6673140,24
441018,5336330,2017,10,15759320,70
196559,822694,2017,9,1441960,7
235837,3970945,2017,10,3315180,14
380926,18205382,2016,10,87965900,361
132623,19785749,2017,2,14496360,73
511719,7516835,2018,11,6025860,22
303543,1738854,2016,1,3727280,22
483750,201537,2018,8,742740,5
398429,776394,2016,4,573200,5
124388,262604,2016,2,566180,6
441107,20876264,2017,7,20186280,59
141811,7009316,2016,9,8188140,32
409733,383067,2018,12,3016020,10
345899,1554084,2016,9,940380,4
394696,28308165,2016,4,41979420,213
325624,1469851,2018,11,473740,4
59133,64833,2018,4,659920,6
132029,2547154,2016,11,9952300,43
164804,1562046,2016,2,1412800,6
525721,1125995,2018,4,2667380,13
464132,475364,2017,12,399140,4
428239,838681,2018,1,1390220,4
404627,7412271,2018,7,8157660,32
350351,3547364,2016,6,1146500,5
282456,1179793,2018,9,666800,3
427768,7331084,2018,6,5523140,18
458851,230593,2016,12,1098000,7
296705,12920929,2018,9,1217700,6
72034,2208013,2018,7,1423080,5
238284,8949418,2017,7,3463420,12
177237,2159832,2016,7,1656200,9
123882,289034,2016,7,1372660,6
316401,1572124,2018,8,2652900,10
501111,1332436,2016,5,677860,3
194239,1289852,2018,10,1616660,7
135061,38401420,2017,2,11492320,49
160830,2971230,2016,6,4464660,16
126282,1728913,2018,9,779640,4
250472,5088195,2016,1,2220240,9
186856,1014480,2016,12,2339440,8
416309,1244015,2018,1,976940,4
382160,17943243,2016,8,16437480,59
137497,54806953,2016,9,17089740,47
454281,813482,2018,3,1653360,8
446882,3686005,2017,4,3823940,15
157385,4459373,2017,2,4008280,20
123649,1996437,2018,6,1247480,7
134428,13136525,2017,9,14854260,55
233340,1896121,2016,7,6654760,32
159487,10462282,2017,8,3701900,13
387413,2128174,2015,12,1594320,9
133517,16077712,2016,6,13871940,66
93160,563479,2018,10,720260,4
174453,2832676,2016,6,2712560,11
41161,1718593,2018,2,1494940,7
436536,1568680,2017,4,1282500,4
253684,1548583,2016,10,1618540,7
341919,3083427,2016,11,668220,7
255015,3253840,2019,4,1052440,6
262928,1134606,2017,6,1090700,6
133681,47490138,2016,3,13824380,57
420487,31966896,2016,12,26530660,93
8208,4151961,2019,10,19758980,54
386877,4421793,2018,7,3113700,10
296306,1475451,2018,11,5846000,22
487682,89964,2016,7,402720,3
146423,5760641,2016,10,4228060,21
307388,3150317,2017,3,2902560,17
223482,1301028,2016,8,448080,3
130577,122604473,2017,5,29109100,107
84570,9900073,2018,10,668420,3
75141,7602475,2018,9,752560,4
409818,862097,2018,9,3676400,14
341884,4118163,2016,2,1453320,7
501043,125431,2016,8,345940,4
315746,5585277,2018,1,1900040,10
474551,2453562,2018,2,1892820,17
228380,2070000,2018,9,8505440,27
128076,39087217,2015,12,53406000,208
156294,1421677,2018,5,3750940,15
382975,5537820,2016,2,4410740,35
135634,33395849,2018,3,14359940,55
149968,2949832,2017,12,1956960,13
472804,2045148,2018,4,4175440,28
162453,7594979,2018,2,3576580,15
324222,9364506,2018,3,3505580,10
188388,2415866,2018,7,1737400,8
297279,4810242,2018,12,11759280,43
407381,2148477,2018,10,4234440,20
201475,506781,2018,10,1459880,7
452812,1571792,2016,9,1965380,10
511468,2426840,2018,5,2155900,9
440459,9362032,2016,5,28284180,106
151987,2307596,2017,5,5512460,23
156610,6981083,2017,12,4313180,17
273973,966128,2017,5,1227120,5
150298,1552036,2018,12,5529740,26
162948,5103414,2016,7,2456040,14
310406,13010715,2018,7,3646100,16
332494,30558261,2018,1,1327120,6
152833,6704639,2018,12,4777300,20
221458,313888,2018,12,693000,3
278051,307679,2016,7,578520,5
201440,1797426,2016,4,582640,5
20982,3117622,2018,7,3810820,15
396480,1299939,2016,9,3133820,18
400670,553497,2018,6,909340,4
297441,75133366,2016,8,10247480,49
458415,478353,2017,6,888880,7
137230,9702421,2018,5,6920760,34
427013,2314568,2016,6,6807380,36
346632,5036166,2018,2,671120,4
316306,1864232,2018,3,3170020,11
184303,1136110,2018,11,1364880,11
316306,1654015,2016,7,2212320,9
236335,5789453,2017,5,3320200,15
453311,440568,2016,7,239940,4
236868,4374298,2015,12,2546320,14
2842,113877008,2018,1,24099660,67
284473,551588,2018,4,414620,3
177683,1461470,2016,1,947320,4
168153,4127499,2016,8,1260420,6
462790,609564,2018,8,1715660,5
201024,1339039,2017,9,1833800,6
532360,545884,2018,5,575360,3
155877,5207083,2017,3,2003740,10
448911,1024275,2015,12,2507380,12
511468,3285064,2017,10,3917860,24
270607,1973542,2018,7,897280,6
185499,1063068,2015,11,2390300,8
263008,279062,2016,7,900240,6
516329,418223,2016,3,639000,3
139044,7671229,2016,7,6832860,31
304640,2208373,2018,6,3132600,16
283255,391215,2017,8,1049840,4
137784,9087488,2018,2,11481920,45
514019,324477,2016,5,1649280,9
278051,307679,2016,12,578520,5
128076,39758131,2016,11,54114900,201
429378,18071448,2017,9,1452320,4
457269,1337104,2018,6,868280,5
381281,18021410,2016,8,20962720,145
241207,3166713,2015,12,1740020,9
461339,126856,2018,8,1039860,4
343987,764847,2016,2,881340,4
158190,2175552,2018,5,3043920,16
148501,7735041,2015,12,5187100,25
247530,12042089,2018,5,2380740,10
143696,10785233,2016,2,8771540,32
160146,6804716,2016,3,3960940,17
311024,8857493,2016,7,2926560,13
320402,4176536,2016,9,3101460,10
194000,357227,2018,3,274200,3
404071,7155365,2015,11,12758180,87
142583,6851094,2018,10,8733560,34
140080,9453888,2017,4,10422940,39
158094,69577564,2017,2,3745200,15
470849,2321732,2017,2,7957080,38
295865,15625585,2018,3,19375200,78
378889,3522089,2018,5,363220,3
287124,305662,2016,12,489140,4
510795,7045778,2018,1,12483320,48
241475,17124819,2016,10,3430740,13
261973,4962221,2018,9,1750380,8
429762,925067,2016,6,1415860,10
261166,637457,2018,9,986960,8
221158,1821757,2018,2,1271880,4
486920,521453,2016,6,360000,4
131397,32444717,2017,11,28868500,95
581504,1079693,2019,4,1507500,7
332916,3916218,2019,8,4554320,15
130261,15452289,2018,8,24822260,94
229188,10967693,2016,1,1528900,8
476185,1933109,2018,6,1074600,10
264486,602292,2016,7,487780,5
95042,1296452,2018,11,1028700,4
201131,672990,2016,11,740960,4
311201,18119969,2017,2,2845400,13
162988,2019329,2017,1,3710280,16
343068,13172038,2016,8,1301720,6
181640,604755,2018,12,959020,6
241677,3599461,2016,10,753900,4
177573,7176863,2015,12,2175960,10
254574,10071839,2015,11,1839040,8
155754,38112378,2018,1,3221300,14
288711,183000,2016,1,751400,4
255087,5444175,2017,8,1459780,7
138312,16145901,2017,3,10082380,42
133493,55979430,2018,9,24965800,83
259838,3329113,2017,9,1500000,8
487425,99001,2017,12,632680,4
396114,577155,2015,11,453680,5
345678,2026752,2018,2,829060,5
394728,22195770,2018,1,38996560,159
490974,35564460,2018,10,14780980,42
124906,2788271,2016,4,1556720,5
232688,2317424,2018,1,4866100,19
179333,552895,2016,12,1169700,9
320895,2654990,2016,6,1191580,5
140490,7445307,2018,7,6136500,39
311948,5837925,2016,8,2161680,8
310438,1010160,2018,9,2170740,12
339877,1222341,2016,2,947040,6
343162,1163531,2018,3,1327480,5
147998,5564983,2016,8,8116700,23
130281,44457016,2015,11,20824340,111
441565,17138523,2016,7,8815840,38
378749,1255483,2017,9,294200,3
43780,809714,2018,10,1839860,8
237090,13144005,2016,5,2414240,11
432024,1148089,2018,9,1143080,4
59533,124299,2017,9,453200,5
247838,567676,2017,1,1554840,11
201372,391645,2015,12,710260,4
127366,74306879,2016,6,80401980,251
507887,1076275,2018,4,3972100,18
205952,569223,2018,1,1122020,6
289675,436086,2016,2,448640,3
258505,1817077,2016,1,724460,6
330201,6024146,2018,4,1862880,6
412687,280300,2018,3,849780,6
507625,5305328,2018,2,5601260,27
171408,4749204,2016,1,4062920,13
311939,4944522,2018,6,1363040,5
133537,16003800,2017,12,16428860,72
420008,1489566686,2016,11,119999920,338
164814,6837882,2018,1,3302320,12
441650,3630457,2018,12,9797100,34
332709,8353486,2017,10,2186180,8
442525,11678126,2017,9,11159400,35
302668,5394981,2017,6,6335640,24
193239,1386985,2018,4,1057300,6
469789,22712894,2017,6,90152280,396
63461,2838833,2018,8,756720,3
427013,2381575,2017,5,7177900,38
181661,646180,2018,8,2202540,9
142958,20537345,2016,9,7811840,29
613668,2284870,2018,12,5603940,29
294620,889412348,2016,11,92368980,259
313888,90543083,2018,6,3449940,13
207360,1649857,2018,6,1779360,6
152959,5672168,2016,5,3555800,17
145999,44280823,2018,4,6550460,29
217820,758099,2016,8,1135780,4
306981,40557976,2016,6,4455140,14
174453,2437051,2018,1,2580520,10
481679,792299,2018,9,399320,3
165739,3488836,2017,4,2475000,13
133415,7324796,2016,10,5363080,26
56643,6506228,2018,9,1107000,6
131723,63013077,2018,7,19972720,87
417613,829266,2016,10,537840,4
308692,3209156,2016,5,4037180,15
286271,232844,2016,10,437300,4
273352,775394,2018,1,495000,3
613430,18031948,2018,8,10825920,49
340691,3946151,2017,9,660140,4
278749,138304,2016,8,545480,5
249363,4829188,2017,3,1343400,7
152530,8636238,2018,9,3232660,15
243063,2167801,2016,5,2335120,13
392010,2705687,2016,7,599040,4
145177,3889006,2018,12,2349700,9
451111,1711142,2016,9,1730320,9
328586,5735933,2018,5,1719520,8
228228,2230487,2016,2,7698440,33
340723,3194897,2017,5,470060,4
125816,448578,2018,3,311840,3
363270,1283810,2016,8,497340,3
630190,657402850,2018,4,282142040,739
175632,3251232,2018,9,2925480,10
454324,2093285,2018,9,2883920,11
458221,463002,2018,1,1455980,6
227942,3219053,2017,2,15751400,71
156275,16670684,2018,10,2945100,14
192633,2515537,2017,10,1787540,7
162493,1941545,2017,1,1445380,5
389872,4400158,2017,4,2111200,7
485195,342515,2016,3,450080,4
316303,8071603,2018,7,3381340,12
250620,2718462,2018,11,1884380,8
333072,10673985,2015,11,1439080,6
303703,14851990,2017,7,3846100,19
341075,2901063,2016,7,1075760,5
515264,2422405,2018,3,743100,5
206295,1003092,2016,4,483020,3
191708,1577880,2018,1,1106820,5
329491,25391128,2016,4,1948840,9
238820,994968,2017,3,1500080,10
274591,2459918,2018,1,1018880,6
258200,2543239,2016,2,1996640,6
276261,5657266,2016,8,496780,3
145488,3732304,2016,2,4137920,27
146496,651374,2016,3,2697780,14
124450,249092,2016,9,124820,3
351928,2790995,2016,10,894760,4
201310,2067755,2018,11,860640,6
451016,4325442,2018,6,1741580,7
433840,633011,2017,6,1063520,5
257336,670895,2016,5,351000,3
617791,1230505,2018,9,811520,6
109592,17452058,2018,11,948680,4
413890,145874,2016,11,2005880,8
130203,76109314,2018,4,22047820,96
156793,4512176,2016,3,1965220,11
317253,3245898,2018,5,1891600,11
297481,50862751,2018,7,9632780,28
413977,169763,2016,1,514440,3
137755,13796240,2017,4,8378140,44
175022,1677182,2016,8,2222240,9
420866,24549324,2016,9,15628060,51
229276,1549135,2016,2,2481280,11
127732,37029258,2018,5,61689880,239
388026,1586308,2018,10,812940,9
277748,1560313,2016,9,1205720,4
93088,866679,2018,4,516600,4
8496,863717,2018,11,7657240,30
507593,18966894,2016,10,7604620,30
377769,5990606,2018,3,946620,3
277195,2718139,2018,6,1423140,5
294367,875661976,2019,3,308207060,1038
294790,106819538,2018,10,51075420,192
164197,1445948,2016,9,3443000,14
390086,18344388,2016,5,1717980,6
194239,1289852,2018,8,1515760,6
263774,2967160,2016,10,1351700,5
437585,2280511,2016,7,758860,4
241475,17124819,2016,9,3299160,12
286271,232844,2016,6,437480,4
10881,16766074,2018,3,4253440,21
169347,11412958,2017,5,3545980,12
404702,4103313,2016,3,15195500,62
185418,1426947,2016,12,1017260,4
428298,2364872,2016,1,1001760,7
146836,7710991,2016,1,5369380,24
244489,9749019,2016,2,3195240,12
237193,2381327,2016,12,1565980,10
320762,7358081,2016,5,2298860,8
183491,2032935,2018,4,2322760,10
167368,3578504,2016,1,1674700,11
53852,943691,2018,7,1616400,7
470895,8025291,2016,12,16780880,82
128440,109927014,2016,10,51914820,178
156618,4153305,2017,11,3599140,16
161420,12643996,2016,3,4639880,17
458727,511832,2018,5,867220,5
427685,13682662,2017,2,2737000,16
151639,2517251,2016,5,4934160,24
179828,1175270,2018,11,2923320,14
2483,8178269,2018,1,12417400,57
411496,512386,2015,11,1711300,9
311939,4944522,2018,4,1273040,5
143259,5403283,2016,4,5318360,28
170562,2714783,2016,6,2217820,9
314555,6449300,2017,12,2954600,9
129774,16930294,2017,11,20268880,122
1125,53713870,2018,1,11197120,42
236378,991262,2015,11,767360,9
131635,25396528,2017,3,22666500,89
326840,1616248,2016,4,1592000,7
277820,425959,2016,4,567080,4
178810,2784211,2016,1,1983660,10
458851,168840,2017,6,916200,6
335502,1568651,2018,10,2244740,8
440837,5227594,2018,12,17118320,75
243573,3599584,2016,10,4007940,13
209395,1196487,2017,3,1230280,5
217588,726648,2017,9,397780,3
160641,21058628,2018,5,3509560,17
474776,1271010,2017,1,2057780,17
464209,4406873,2016,11,936000,3
231499,48178239,2015,11,21907400,101
343916,3161700,2016,3,1357720,6
353838,18629363,2017,2,997200,3
470994,3733472,2017,8,16919720,85
247537,1861656,2018,7,1918040,9
137581,7134959,2016,5,10603120,44
443812,1597509,2016,5,5932580,22
279715,961264,2018,7,682640,3
403434,147323098,2016,9,101069240,464
177377,7282162,2016,6,3258320,11
175424,3468173,2016,5,1915020,11
157718,1433268,2017,7,4028520,15
135843,15514716,2018,3,11010580,53
139158,7628325,2016,11,8418520,43
210434,1000321,2016,12,880920,4
311201,18119969,2017,7,2899740,13
123219,3934187,2017,9,3534160,20
269977,678295,2016,4,1178000,6
382656,50586272,2016,8,11624320,39
581504,1079693,2019,8,1185100,6
172962,15309316,2018,12,2756580,11
158642,7042322,2017,2,3149040,15
135042,20669821,2017,10,19624420,60
47306,345228,2019,2,892800,6
171018,11917234,2016,11,3382540,13
293773,135980,2017,7,560320,3
289266,163969,2018,11,719640,5
141028,20032200,2018,1,4662820,24
277903,2290124,2018,4,400400,3
244489,11179278,2017,5,3227900,12
164627,2526266,2016,9,3068580,13
4926,3362920,2018,10,10859900,35
358149,9144490,2018,9,1552140,5
247526,665035,2016,2,1265080,11
267549,879558,2016,12,830580,6
466419,826341,2018,11,620800,3
406209,1720400,2018,11,3331500,14
129861,40690259,2017,7,38871680,128
233757,34398681,2017,12,5710260,27
156844,2465897,2016,4,3822320,16
266692,4807499,2016,8,1413800,7
404446,4951450,2016,8,13854580,64
176545,1247153,2016,4,2092880,10
187527,1479848,2016,10,2429320,8
419848,118810,2016,2,405000,3
224444,1519450,2017,10,386820,3
384369,7909836,2018,3,8234660,26
315511,1489328,2018,2,1719760,9
156591,12245189,2018,9,3085780,12
333072,12106460,2018,10,1624500,6
218361,514220,2018,12,587780,4
132513,22842928,2016,9,23854360,82
191023,921698,2016,10,2124340,7
131872,69659062,2018,5,22993800,86
598218,1002536,2018,10,933460,7
386877,5723568,2016,8,3298460,11
126516,402601664,2017,11,281768960,742
140490,7445307,2018,8,6028500,38
151639,3684023,2018,8,5679660,23
150790,5918940,2018,1,5796300,20
136566,30034191,2018,2,10742420,53
507230,13947020,2015,12,21744480,84
297496,97869768,2018,7,10357360,40
442209,1505758,2015,12,6028220,26
78065,975336,2018,8,1144140,6
184064,2162503,2016,8,826080,4
413977,169763,2016,4,514440,3
239100,967520,2018,2,937980,3
175424,2852559,2017,10,2310740,9
443164,756289,2017,2,1490480,16
152219,48626572,2018,5,6026660,22
441726,3287949,2017,11,10891620,46
130647,32368120,2017,1,30183080,107
303084,11618053,2016,4,5232800,21
295827,5343212,2016,1,14978940,86
298922,10333745,2016,6,8649240,35
197966,3256937,2018,1,1572480,6
142318,4977015,2017,7,9155420,33
264827,964402,2018,7,826740,6
299586,10142800,2016,1,9748300,32
319152,6536565,2018,8,2351140,11
311639,7697749,2016,2,2233400,10
431317,6960744,2016,4,1700420,7
50138,4632042,2018,3,1735200,7
408351,20498833,2018,11,5371520,23
427768,7331084,2018,5,5523140,18
329520,671607,2016,8,1161980,7
296209,6984901,2017,9,13262200,64
434443,442265,2018,8,1239720,5
233135,37484758,2017,11,6584200,26
150159,2021777,2018,7,4402360,21
139080,82491209,2018,9,12452540,38
205550,492838,2018,2,471780,3
231897,69024649,2017,2,14933000,56
228024,29545249,2017,7,15678820,50
427467,2940504,2017,11,3435980,18
411214,365741,2016,9,1470140,10
391439,5000791,2018,4,977740,5
221435,4098762,2017,1,1166660,4
228024,29545249,2017,12,15412080,49
134484,38096180,2016,8,18476460,63
147546,10250666,2017,11,10205800,26
443587,19959178,2016,5,6058920,28
429453,811259,2018,6,1885580,9
470461,19177307,2018,6,12616320,104
154823,6318919,2018,2,5740580,21
132841,15502676,2018,12,11581460,41
126521,567246558,2018,1,537912360,1493
34254,3189623,2018,5,1222280,8
190418,1647753,2018,6,1936420,7
